T, T1, T2, L, h4, W3
0.4273380224738455,0.10000865238291888,0.14993058883441693,13.999791810419442,1.2001787553049796,0.19998427344955635
0.4273389707313195,0.1000340323100185,0.14992040163038778,13.999432956571624,1.2001694385886774,0.19999759504740586
0.42804250460132814,0.10002257382453425,0.1499226688251997,13.999646011747977,1.2001755256184317,0.19999722234503364
0.4281400674267675,0.10002433682973419,0.14991939207573202,13.999713011751911,1.200171143958263,0.1999982716918238
0.42829590587000677,0.10002301036500091,0.1499267563298998,13.999507588627292,1.2001706448657912,0.20000235857737766
0.4271091739402141,0.1000216352159088,0.14992484812720908,13.999746321925317,1.2001808154614786,0.1999955005582089
0.42780917193604967,0.10002233917237789,0.14992321365070202,13.999671089292312,1.2001768480791934,0.19999679189832745
0.4271953688222858,0.10001657558702884,0.14992769242705598,13.999798064661322,1.200175464156982,0.19999065088967263
0.42719584295102275,0.10002926555057864,0.1499225988250414,13.999618637737413,1.2001708057988307,0.19999731168859738
0.4275963912987468,0.10002441781043649,0.14992209404771353,13.999758665327557,1.2001716584836235,0.19999765001080635
0.4276743105203664,0.10002375457806985,0.1499257761747974,13.999655953765249,1.2001714089373876,0.1999996934535833
0.42717103456134364,0.10002129761682835,0.14992270599339488,13.999865816824805,1.2001895202610098,0.19999783497178197
0.42754760988602714,0.10002353630783652,0.14992373242244736,13.99972516532559,1.2001738493137077,0.19999712533741126
0.4275830449883813,0.10002605192486802,0.14992619064552204,13.999587785081975,1.2001555996388287,0.19999531826483796
0.4274800423816219,0.10002486334785811,0.14992531948249024,13.999657293017682,1.200164079794374,0.19999594744157398
0.427274037168103,0.10002248619383826,0.14992357715642665,13.999796308889097,1.2001810401054644,0.19999720579504596
0.42694634457860403,0.10002317216888265,0.1499223874579959,13.999844433182814,1.2001769213518099,0.19999263056352423
0.4265823616077228,0.10002288096428906,0.14992069309959516,13.999938672891595,1.200179677559021,0.1999890991184947
0.4272373870677012,0.10002466921146237,0.14992418991022308,13.999720119490203,1.200165917265848,0.19999359314488763
0.42726487464300256,0.10002303194824429,0.14992373034487577,13.999777261539373,1.2001772593955604,0.19999630263250637
0.42724654959280167,0.10002412345705634,0.14992403672177396,13.999739166839927,1.2001696979757521,0.19999449630742722
0.42726029338045235,0.1000233048254473,0.14992380693910032,13.999767737864511,1.2001753690406083,0.19999585105123657
0.42699952987466505,0.10002383548001072,0.14992359173884548,13.999824376043009,1.2001745471803968,0.19999482944665656
0.4270710937648134,0.10002621885973065,0.14992249314151865,13.999731535460112,1.2001738635753203,0.1999949711260608
0.42727136793867543,0.10002379498965958,0.1499222407528547,13.999801549255185,1.2001742899177168,0.19999514028716528
0.4272469772323156,0.10002335423835959,0.14992305994022162,13.9997847992542,1.2001753853327588,0.19999487795046775
0.42707085670044487,0.10001987387795575,0.14992503994252596,13.999821248922068,1.200176192754396,0.19999164072659842
0.4271056096108033,0.10002310205856348,0.14992305890143584,13.999810847361093,1.200177090373685,0.19999446659801529
0.4271427842995141,0.1000279520537798,0.1499205707017648,13.999777931263404,1.2001745064895,0.19999733126403155
0.42712042295205926,0.10002634053824419,0.14992172234296455,13.999777360791814,1.2001727475754824,0.19999546028128676
0.4271713818604644,0.10002326429658152,0.14992203117003036,13.999871947803362,1.2001756023739014,0.19999511880498325
0.4270961657887261,0.10002548021894336,0.14992237764864658,13.999766638545925,1.2001742982749655,0.1999950080457914
0.4269127069699526,0.1000262499097472,0.14992232919062493,13.999790297105204,1.2001751788172546,0.1999949055634208
0.42718170269649475,0.10002440871968148,0.14992226286229726,13.99979873621769,1.200174512142601,0.19999508160622917
0.4271164214224915,0.10002420751404278,0.14992215403271664,13.999835907038385,1.2001752417492175,0.19999506232494058
0.42710122969716746,0.10002516204271822,0.1499223217446641,13.99978395566904,1.2001745341435286,0.1999950216155787
0.42708576650752766,0.10002295436289997,0.14992300913896517,13.999827383084904,1.2001773879713826,0.19999446386754255
0.42711175884092634,0.10002549399440813,0.1499220440419647,13.999789866365088,1.2001739076744575,0.1999952111778507
0.4272440692403423,0.10002601225926591,0.149920623844124,13.999768864607736,1.2001753751978217,0.19999522194590413
0.4270606647160844,0.10002437967482451,0.1499228497651651,13.99981049818419,1.2001747541847532,0.19999492757146844
0.42702378713788575,0.10002416710580044,0.14992235460133,13.999814194425927,1.2001757277476692,0.19999382608955146
0.427044564439059,0.10002556211133123,0.14992147907988035,13.999811182223109,1.200175713920655,0.19999498091377788
0.42706402363754936,0.10002379044428207,0.14992232516014659,13.999821584700252,1.2001757167472056,0.1999938560848767
0.42709666090545984,0.10002326320362112,0.14992272369910878,13.999814616218508,1.2001761533422843,0.19999375425699598
0.42702905170976524,0.10002433308164539,0.1499222157499803,13.99981714977395,1.2001754145131336,0.19999392087068746
0.42697293722663454,0.10002350382444669,0.14992298959842068,13.99983440461291,1.2001757342661035,0.19999373000509038
0.42702740702780495,0.10002370783893595,0.14992235231384754,13.999833595811253,1.2001761569660614,0.19999379814209942
0.4269314486343459,0.10002475995288687,0.14992185942098168,13.999839500549589,1.2001757325793718,0.1999938846030227
0.42697275170212434,0.10002438576557043,0.14992207549051345,13.999833279466818,1.2001758377701,0.199993852016516
0.4270051841080767,0.10002348130658237,0.14992235630907125,13.999833008941533,1.2001763190495076,0.19999324332420046
0.4269868758032045,0.10002344000390931,0.14992236988592172,13.999839014497033,1.2001765391589356,0.1999932143528118
0.42698769814418464,0.10002375262526403,0.14992230160398812,13.99983079147838,1.2001761679324718,0.19999327571710585
0.42699545450883153,0.10002436714010694,0.14992193326893813,13.99982780770296,1.2001763176362323,0.19999380573865105
0.4269596409026193,0.10002333799666467,0.1499226885282083,13.999839418897862,1.2001763278089566,0.1999931802843073
0.4270215027420319,0.10002321768625189,0.14992255557855233,13.99982952470066,1.2001765373470472,0.1999931924102601
0.42693889660647494,0.10002396606088476,0.1499221234394888,13.999841966866201,1.200176326965591,0.19999325758327346
0.4270008512081427,0.1000234047799101,0.14992244754378645,13.999832635242045,1.2001764847516831,0.19999320870351345
0.42695299274061166,0.10002325508277367,0.1499225379931021,13.999841926040338,1.2001766245803833,0.19999290542391576
0.4269708995437178,0.1000237696544948,0.149922160363467,13.999836120442886,1.200176619494021,0.19999321815108764
0.4269757643433404,0.10002332673773251,0.14992237188353358,13.999838721062172,1.2001766202006587,0.19999293694386233
0.4269670213613943,0.10002346239707334,0.149922344530992,13.999837612330598,1.2001765446421409,0.19999295314031504
0.42696661019090426,0.10002330608639598,0.14992237867195882,13.999841723839923,1.2001767302553727,0.19999292245816802
0.42698392366031795,0.10002319492756727,0.14992247151827412,13.999836978941737,1.2001767293494285,0.19999291148689216
0.4269599860813397,0.10002280281231367,0.1499226703218185,13.99984434468964,1.2001767706325768,0.19999253518780488
0.42696151917031167,0.10002289020814858,0.14992259475123568,13.99984509692161,1.2001769208146025,0.1999926608810741
0.4269602333339375,0.10002290789274347,0.14992263263669448,13.999842109772846,1.2001767987211138,0.19999260437085647
0.42694590217836714,0.1000227476264106,0.14992272634284,13.999846242120823,1.2001769682826462,0.1999924790274935
0.42693097109588046,0.10002245807074964,0.14992290357249322,13.999850002650147,1.2001771423236398,0.19999225006930912
0.4269569858060437,0.10002325315652841,0.14992244657822892,13.999841250970416,1.2001768837340845,0.19999286206344719
0.4269592360125157,0.10002291539836736,0.1499226143859211,13.999843571259834,1.2001767989079537,0.19999261690671546
0.4269461233784856,0.10002295989764663,0.14992255690041795,13.999845337651818,1.200176944817228,0.19999255479550887
0.4269530677561523,0.10002282775957703,0.14992267948976723,13.999844175946834,1.20017688350188,0.199992541699175
0.4269649129193425,0.10002297127698893,0.14992259893055707,13.999841610531279,1.2001768488160374,0.19999269525719285
0.4269537106743394,0.10002281891727959,0.14992266054703784,13.999845669521216,1.2001769445486243,0.1999925699542838
0.42694944745948943,0.10002300135459213,0.14992263216797105,13.99984408408058,1.2001767964315146,0.19999269222570465
0.4269529441298534,0.10002277521936213,0.14992269833232924,13.999845293405231,1.2001768694576116,0.1999925071076492
0.4269561062193574,0.10002269887782951,0.14992267467967874,13.999845358978487,1.2001770233764943,0.19999242372139645
0.42695444152939044,0.10002277449702017,0.1499226640517518,13.99984504025401,1.2001769666402495,0.19999249084747348
0.42695294384710725,0.10002285471865899,0.1499226222118774,13.999845555214625,1.2001769640189188,0.1999925572973589
0.4269520453198427,0.10002287549474956,0.14992262837622,13.999844023538046,1.2001769094622727,0.19999252482327515
0.42695329433571527,0.10002283306164708,0.14992265250433337,13.999845258025424,1.2001769357770364,0.19999255867153165
0.42694601277842636,0.10002285376202862,0.149922641621629,13.99984578988632,1.2001769565499372,0.1999925169115012
0.4269494231541103,0.10002276142288637,0.14992271233758464,13.999845767763027,1.2001769188701288,0.19999249306757136
0.4269494230127372,0.10002280117253479,0.1499226742773587,13.999845898667724,1.2001769661507826,0.19999251816242622
0.4269501718538788,0.10002276106171538,0.14992269519729592,13.999845641187417,1.2001769674614478,0.1999924849374835
0.42695540754885486,0.10002285945169977,0.14992266263669854,13.99984392632605,1.2001769085493417,0.1999925871423432
0.4269498064263533,0.10002278327184509,0.14992269344493891,13.99984595582102,1.2001769564156353,0.19999252449088867
0.4269415055857695,0.10002270998744052,0.14992271843718386,13.999847838822724,1.200177002694184,0.19999241839011164
0.42694433976140983,0.10002276173916033,0.14992269595969177,13.999846436994991,1.2001769702540737,0.19999244567464047
0.4269420303030613,0.10002278417510502,0.14992269446146675,13.999847016897787,1.2001769601391363,0.1999924721404313
0.42694031471914684,0.10002279139800692,0.14992267136247206,13.99984730670043,1.2001770224867911,0.1999924570346301
0.42694714604536943,0.1000227689166665,0.14992270209380648,13.999846152497378,1.2001769447742945,0.19999248405933603
0.4269441028504784,0.1000226707770773,0.1499227622358202,13.999847405447488,1.2001769808817686,0.19999242223997854
0.4269494757980383,0.10002280148154434,0.14992270001981078,13.999845212052671,1.2001769274667164,0.19999252204465706
0.4269434981388367,0.10002273286096647,0.1499227138328406,13.999847182130212,1.2001769838873173,0.199992444303748
0.4269465241118683,0.10002275827153854,0.14992271421832326,13.9998461973091,1.2001769565284703,0.19999248154341479
0.4269450025144228,0.10002270920174396,0.1499227442893301,13.999846823784155,1.2001769745822073,0.19999245063373602
0.42694766259555217,0.1000227743994727,0.14992270031009935,13.999846070394273,1.2001769672167144,0.19999249859495988
0.42694512096988846,0.10002275468278546,0.1499227111512659,13.999846339557907,1.20017696926836,0.199992462351067
0.42694396624071423,0.10002276590075782,0.14992271040215338,13.999846629509305,1.2001769642108913,0.1999924755839624
0.4269437038820683,0.10002272880692556,0.14992272239001192,13.999847040471773,1.2001769854884152,0.1999924487088026
0.4269459574783968,0.10002280069421961,0.1499226839822345,13.999846016003572,1.2001769624162917,0.19999249796949736
0.4269452412554163,0.10002273207486287,0.1499227292125562,13.999846621839009,1.2001769715407284,0.19999246246767635
0.4269424902838888,0.10002272138828759,0.14992273759561753,13.999846953208365,1.2001769712231227,0.19999243796584568
0.42694378336180466,0.10002273464108387,0.149922728274238,13.999846732504842,1.2001769702215206,0.19999245312312422
0.42694647549061804,0.10002276892555416,0.14992271747711364,13.999845880475222,1.200176947862457,0.19999248932344352
0.42694363905373467,0.1000227430122797,0.1499227267350658,13.999846618026602,1.200176973933731,0.19999245908217422
0.42694580284733485,0.10002275445672384,0.1499227173475089,13.999846302488475,1.2001769608797854,0.19999247592810465
0.42694705296564167,0.10002277324794771,0.14992270903690802,13.99984593949207,1.2001769571267689,0.19999249510412492
0.42694460076276397,0.10002274429279982,0.14992272346490548,13.999846534251649,1.2001769669478326,0.1999924636183744
0.42694463278525446,0.10002275004433307,0.14992272200276932,13.99984644676283,1.2001769684911865,0.1999924681959011
0.42694551033181477,0.10002275335362615,0.149922718511324,13.999846338557063,1.2001769627826357,0.19999247399505377
0.4269445436053014,0.10002276029177164,0.14992271077670963,13.999846484533606,1.2001769667396256,0.1999924689675147
0.4269446037480653,0.10002274898781034,0.14992271980735478,13.999846625674158,1.2001769678758099,0.19999246902581938
0.4269449342095407,0.1000227567635842,0.14992271837249668,13.999846435815064,1.2001769662467687,0.19999247730572797
0.4269452208656661,0.10002276741315598,0.1499227139396335,13.999846254992264,1.2001769560366742,0.19999248245370296
0.42694428350173913,0.10002275509677881,0.14992271693352943,13.999846581880476,1.200176965579362,0.1999924696011684
0.42694488454402457,0.10002276017874083,0.14992271387483114,13.999846465998889,1.2001769625453382,0.19999247575603352
0.4269446739075967,0.10002277289378608,0.1499227082924298,13.99984632523571,1.2001769592437435,0.19999248086355062
0.42694432289949485,0.10002276594120402,0.14992271236415303,13.999846437989918,1.2001769634736834,0.19999247583584215
0.4269444633106273,0.10002276450058822,0.14992271274182253,13.99984644499216,1.200176963241597,0.19999247581589
0.42694445022512745,0.100022761332171,0.14992271438732505,13.999846532662184,1.2001769652288299,0.1999924764448452
0.4269445935531902,0.1000227666569569,0.14992271217089345,13.999846442250783,1.2001769601237826,0.1999924790188327
0.4269441248712267,0.10002276049876832,0.1499227136678414,13.999846605694891,1.2001769648951266,0.19999247259256542
0.4269443200741555,0.10002276939727195,0.1499227093472916,13.999846477372508,1.2001769617273172,0.19999247822375651
0.4269442549230078,0.10002276309626472,0.1499227105894315,13.999846557021455,1.2001769654752583,0.19999247227573855
0.4269444253923694,0.10002276303974932,0.14992271213849226,13.999846547754098,1.2001769633781147,0.19999247566999798
0.42694414457010454,0.10002276592098092,0.1499227113831532,13.999846533749611,1.2001769638422872,0.19999247570990228
0.4269442147756708,0.10002276520067302,0.14992271157198797,13.999846537250733,1.200176963726244,0.1999924756999262
0.42694404125419433,0.10002276891805989,0.14992270819587472,13.999846550371041,1.20017696149071,0.19999247468674874
0.426944338735751,0.10002277255789312,0.14992270709136946,13.99984645889705,1.200176960689608,0.19999247923708963
0.42694417833735776,0.10002276351354951,0.14992271202372343,13.99984656899543,1.200176963843747,0.19999247425369646
0.42694373164850996,0.10002276535190208,0.14992270853926074,13.999846664589374,1.20017696670094,0.1999924712224436
0.4269443780770201,0.1000227663306932,0.14992271126298526,13.999846497835431,1.200176961768072,0.1999924770697354
0.42694394712468003,0.10002276567816577,0.14992270944716893,13.999846609004726,1.2001769650566507,0.19999247317154087
0.42694373164850996,0.10002276535190208,0.14992270853926074,13.999846664589374,1.20017696670094,0.1999924712224436
0.42694406979344984,0.1000227692168482,0.14992270782757927,13.999846551181157,1.200176963385277,0.19999247562686132
0.42694415120138074,0.10002276493937419,0.14992271097468737,13.999846564541862,1.2001769637291295,0.19999247459698768
0.42694395668269713,0.1000227657894618,0.14992270992466114,13.999846619257015,1.200176964633771,0.19999247437775164
0.42694413359941774,0.10002276753771887,0.14992270939723026,13.999846543188617,1.200176963391984,0.1999924756976487
0.42694408095017544,0.1000227654394194,0.14992271050957845,13.99984657312773,1.2001769643914475,0.19999247443573354
0.4269439941894372,0.10002276729811284,0.1499227088215218,13.999846579687883,1.2001769632736805,0.19999247392914482
0.42694410102384395,0.10002276438721525,0.1499227100183002,13.99984658301309,1.2001769652659546,0.1999924727236397
0.42694406273101887,0.10002276459585764,0.14992271073544616,13.999846589000079,1.200176964450199,0.19999247371261866
0.42694409984784054,0.10002276384450007,0.14992271118927322,13.999846592509202,1.200176965789655,0.19999247411049959
0.42694418507629495,0.10002276470483054,0.14992271050767125,13.999846544024132,1.2001769648148592,0.19999247357280872
0.4269441198097319,0.10002276593475899,0.14992270962096127,13.999846559289088,1.200176965119985,0.19999247419133837
0.42694414834908845,0.10002276660420965,0.14992270906371882,13.999846544433591,1.200176965454878,0.19999247443069823
0.42694404434477107,0.10002276245857782,0.14992271103375418,13.999846610467372,1.2001769667542,0.1999924717042049
0.42694406665843276,0.10002276372836308,0.1499227106246232,13.999846593647684,1.2001769659136459,0.19999247270256584
0.42694403346720594,0.10002276580646238,0.14992270953406509,13.999846584146907,1.2001769650883178,0.19999247368143963
0.4269441098287862,0.10002276488962954,0.14992271040511726,13.999846575899145,1.20017696545482,0.19999247415091898
0.4269441003799537,0.10002276568708919,0.14992271006526986,13.999846566208408,1.2001769647557161,0.19999247431353595
0.4269441524430135,0.10002276531979476,0.14992271006431626,13.99984655165661,1.200176964967422,0.19999247388207353
0.4269441104167879,0.10002276516098713,0.14992270981963074,13.999846571151089,1.2001769651929697,0.19999247345748905
0.4269441267045748,0.10002276673623893,0.14992270950909575,13.999846551238852,1.2001769642559845,0.19999247494449354
0.4269441171767465,0.10002276559553472,0.14992270958579226,13.99984656491882,1.2001769652707834,0.19999247378904841
0.426944110177234,0.1000227666282961,0.14992270897283655,13.999846551567977,1.2001769645103342,0.19999247383104188
0.42694410991589815,0.10002276532429617,0.14992271004704708,13.999846569816352,1.2001769652186984,0.1999924740709497
0.4269440533873017,0.10002276619963134,0.14992270930788115,13.99984658186376,1.2001769650814909,0.19999247416284602
0.4269440770715514,0.10002276648690832,0.14992270907876168,13.99984656771982,1.2001769647844784,0.19999247400460196
0.4269441680550255,0.10002276623155741,0.14992270943997585,13.99984654791357,1.2001769648135794,0.19999247450183283
0.4269441547785047,0.10002276546599452,0.149922710015684,13.999846557738573,1.200176965127119,0.19999247434441408
0.4269440964982898,0.10002276623167987,0.14992270931299226,13.999846565224507,1.2001769648701386,0.199992474089555
0.42694412325715336,0.10002276633549896,0.1499227095650285,13.99984655526397,1.2001769646879847,0.19999247456791594
0.42694409004593825,0.10002276646793513,0.14992270940848845,13.999846566551305,1.2001769646687377,0.19999247455366978
0.42694412194066067,0.10002276616588682,0.14992270954744402,13.999846558078836,1.200176964763384,0.19999247436677098
0.42694414737980013,0.10002276648389817,0.14992270947453581,13.99984654957621,1.200176964534782,0.19999247472316317
0.42694411856068143,0.10002276594861302,0.14992270966436325,13.999846561194971,1.200176964724477,0.19999247420099128
0.4269441018880631,0.10002276661157362,0.14992270929392873,13.999846559479336,1.2001769645202316,0.19999247447454774
0.42694411224941936,0.10002276646921628,0.14992270940092348,13.999846560109201,1.2001769644678808,0.19999247451996288
0.4269440764166458,0.10002276631592309,0.14992270946687875,13.999846569307957,1.2001769645987832,0.19999247429698222
0.4269440911877526,0.10002276697364493,0.14992270921122314,13.999846560393525,1.20017696436719,0.1999924748511511
0.4269440980309848,0.10002276671738695,0.14992270932450819,13.999846560593886,1.200176964456512,0.19999247468861114
0.42694414053656793,0.10002276674015614,0.1499227093612508,13.99984654937585,1.2001769644454603,0.19999247488570313
0.42694414373748535,0.10002276667888445,0.1499227094038952,13.999846546407348,1.20017696430108,0.19999247473969337
0.42694410346882505,0.10002276652067246,0.14992270940734015,13.999846561515316,1.2001769645768232,0.19999247460017566
0.42694408089094127,0.1000227663335022,0.149922709466496,13.999846567629293,1.200176964568145,0.19999247431248418
0.42694412562516126,0.10002276663849266,0.14992270938756208,13.99984655393921,1.2001769644761315,0.1999924747423984
0.42694411508669994,0.10002276662845569,0.14992270945821795,13.999846556377085,1.2001769644164038,0.1999924747723346
0.4269441007499049,0.1000227666190297,0.14992270936592417,13.999846561054602,1.2001769645166676,0.1999924746443934
0.42694410267844407,0.10002276656612304,0.14992270935063443,13.999846560497327,1.2001769645485274,0.19999247453736171
0.42694411270474286,0.10002276634327964,0.14992270947739209,13.999846559797076,1.2001769646701035,0.19999247448347332
0.42694410785912223,0.10002276649494436,0.14992270940413183,13.999846560812259,1.2001769645223521,0.19999247456006927
0.4269441220026965,0.1000227666304143,0.14992270938429547,13.999846555445583,1.2001769645111418,0.1999924747429394
0.42694412051693853,0.10002276644226679,0.14992270946141315,13.999846557093614,1.2001769645651164,0.1999924745877246
0.42694411557518014,0.10002276648645753,0.14992270943754088,13.99984655808386,1.2001769645530043,0.1999924746018918
0.4269441095189132,0.10002276676574283,0.1499227093366615,13.999846557780065,1.2001769643726472,0.1999924747881175
0.4269441218253683,0.10002276660943935,0.1499227094587615,13.999846556174063,1.2001769644355966,0.19999247481781438
0.4269441213001055,0.10002276671878302,0.149922709423474,13.999846554313066,1.2001769644328535,0.19999247488102184
0.4269441235673786,0.1000227664323313,0.14992270951988182,13.999846556189592,1.2001769646026272,0.1999924746839417
0.4269441201751778,0.10002276669357452,0.1499227094464494,13.999846555254374,1.2001769644388112,0.1999924748975174
0.42694411313848857,0.10002276657067113,0.14992270952041278,13.999846557828915,1.2001769644565636,0.1999924748079958
0.42694410809750977,0.10002276681486744,0.14992270938500343,13.999846557631349,1.2001769643163902,0.19999247490834482
0.42694411684607364,0.10002276675792635,0.149922709339336,13.999846555926169,1.2001769644157294,0.19999247481774043
0.4269441071997793,0.10002276662286225,0.1499227094082288,13.99984655997972,1.2001769644337312,0.1999924747236206
0.4269441084383798,0.10002276653869754,0.14992270951533107,13.9998465597178,1.200176964456856,0.19999247475552873
0.42694411474415017,0.10002276670311915,0.14992270938333477,13.999846556874077,1.200176964426011,0.19999247480218751
0.4269441057831674,0.10002276666776995,0.14992270939617178,13.999846559573333,1.2001769644466067,0.19999247475426024
0.4269441092777625,0.10002276657456408,0.14992270943277905,13.999846558946201,1.2001769644966136,0.19999247468625514
0.42694410533430216,0.10002276657176735,0.14992270940778446,13.999846560747518,1.2001769645052773,0.19999247466189812
0.4269441126470967,0.1000227665650559,0.1499227094330508,13.99984655884469,1.20017696450621,0.199992474708995
0.4269441118220014,0.10002276660712349,0.14992270942689476,13.999846558384846,1.2001769645078173,0.19999247474884654
0.4269441101574494,0.1000227666392994,0.14992270937333807,13.999846558720742,1.2001769644962763,0.19999247470895806
0.42694410712651826,0.10002276661599878,0.14992270938208097,13.999846560315948,1.20017696451639,0.19999247470812276
0.42694411106889696,0.10002276650553585,0.1499227094139913,13.999846559936355,1.200176964589658,0.19999247462473846
