0.2,0.1,0.15,12.0,1.2,0.2
0.2,0.1,0.15,12.0,1.2,0.30000000000000004
0.2,0.1,0.15,12.0,1.2,0.4
0.2,0.1,0.15,12.0,1.5,0.2
0.2,0.1,0.15,12.0,1.5,0.30000000000000004
0.2,0.1,0.15,12.0,1.5,0.4
0.2,0.1,0.15,12.0,1.8,0.2
0.2,0.1,0.15,12.0,1.8,0.30000000000000004
0.2,0.1,0.15,12.0,1.8,0.4
0.2,0.1,0.15,15.0,1.2,0.2
0.2,0.1,0.15,15.0,1.2,0.30000000000000004
0.2,0.1,0.15,15.0,1.2,0.4
0.2,0.1,0.15,15.0,1.5,0.2
0.2,0.1,0.15,15.0,1.5,0.30000000000000004
0.2,0.1,0.15,15.0,1.5,0.4
0.2,0.1,0.15,15.0,1.8,0.2
0.2,0.1,0.15,15.0,1.8,0.30000000000000004
0.2,0.1,0.15,15.0,1.8,0.4
0.2,0.1,0.15,18.0,1.2,0.2
0.2,0.1,0.15,18.0,1.2,0.30000000000000004
0.2,0.1,0.15,18.0,1.2,0.4
0.2,0.1,0.15,18.0,1.5,0.2
0.2,0.1,0.15,18.0,1.5,0.30000000000000004
0.2,0.1,0.15,18.0,1.5,0.4
0.2,0.1,0.15,18.0,1.8,0.2
0.2,0.1,0.15,18.0,1.8,0.30000000000000004
0.2,0.1,0.15,18.0,1.8,0.4
0.2,0.1,0.25,12.0,1.2,0.2
0.2,0.1,0.25,12.0,1.2,0.30000000000000004
0.2,0.1,0.25,12.0,1.2,0.4
0.2,0.1,0.25,12.0,1.5,0.2
0.2,0.1,0.25,12.0,1.5,0.30000000000000004
0.2,0.1,0.25,12.0,1.5,0.4
0.2,0.1,0.25,12.0,1.8,0.2
0.2,0.1,0.25,12.0,1.8,0.30000000000000004
0.2,0.1,0.25,12.0,1.8,0.4
0.2,0.1,0.25,15.0,1.2,0.2
0.2,0.1,0.25,15.0,1.2,0.30000000000000004
0.2,0.1,0.25,15.0,1.2,0.4
0.2,0.1,0.25,15.0,1.5,0.2
0.2,0.1,0.25,15.0,1.5,0.30000000000000004
0.2,0.1,0.25,15.0,1.5,0.4
0.2,0.1,0.25,15.0,1.8,0.2
0.2,0.1,0.25,15.0,1.8,0.30000000000000004
0.2,0.1,0.25,15.0,1.8,0.4
0.2,0.1,0.25,18.0,1.2,0.2
0.2,0.1,0.25,18.0,1.2,0.30000000000000004
0.2,0.1,0.25,18.0,1.2,0.4
0.2,0.1,0.25,18.0,1.5,0.2
0.2,0.1,0.25,18.0,1.5,0.30000000000000004
0.2,0.1,0.25,18.0,1.5,0.4
0.2,0.1,0.25,18.0,1.8,0.2
0.2,0.1,0.25,18.0,1.8,0.30000000000000004
0.2,0.1,0.25,18.0,1.8,0.4
0.2,0.1,0.35,12.0,1.2,0.2
0.2,0.1,0.35,12.0,1.2,0.30000000000000004
0.2,0.1,0.35,12.0,1.2,0.4
0.2,0.1,0.35,12.0,1.5,0.2
0.2,0.1,0.35,12.0,1.5,0.30000000000000004
0.2,0.1,0.35,12.0,1.5,0.4
0.2,0.1,0.35,12.0,1.8,0.2
0.2,0.1,0.35,12.0,1.8,0.30000000000000004
0.2,0.1,0.35,12.0,1.8,0.4
