1, -26.008, 26.008, 39.5, 0.050, 0.067
2, -26.008, 26.008, 35.7, 0.306, 0.331
1, -25.480, 25.480, 39.4, 0.047, 0.062
2, -25.480, 25.480, 35.7, 0.326, 0.349
1, -25.620, 25.620, 39.3, 0.050, 0.065
2, -25.620, 25.620, 35.8, 0.340, 0.371
1, -25.805, 25.805, 40.5, 0.050, 0.066
2, -25.805, 25.805, 36.8, 0.344, 0.371
1, -26.008, 26.008, 39.9, 0.050, 0.067
2, -26.008, 26.008, 35.8, 0.307, 0.331
1, -26.030, 26.030, 40.7, 0.051, 0.068
2, -26.030, 26.030, 35.8, 0.319, 0.346
1, -25.990, 25.990, 40.3, 0.050, 0.066
2, -25.990, 25.990, 36.3, 0.669, 0.704
1, -26.353, 26.353, 42.1, 0.054, 0.071
2, -26.353, 26.353, 37.9, 0.330, 0.357
1, -26.819, 26.819, 44.7, 0.058, 0.076
2, -26.819, 26.819, 40.3, 0.369, 0.395
1, -26.603, 26.603, 42.3, 0.054, 0.071
2, -26.603, 26.603, 37.8, 0.393, 0.436
1, -26.675, 26.675, 43.6, 0.054, 0.072
2, -26.675, 26.675, 39.1, 0.343, 0.369
1, -26.731, 26.731, 44.2, 0.056, 0.074
2, -26.731, 26.731, 39.8, 0.624, 0.616
1, -26.956, 26.956, 46.0, 0.057, 0.076
2, -26.956, 26.956, 41.1, 0.542, 0.549
1, -27.454, 27.454, 49.3, 0.061, 0.082
2, -27.454, 27.454, 43.8, 0.376, 0.407
1, -27.454, 27.454, 49.3, 0.061, 0.082
2, -27.454, 27.454, 43.8, 0.372, 0.403
1, -28.235, 28.235, 52.9, 0.068, 0.091
2, -28.235, 28.235, 46.4, 0.418, 0.448
1, 1.110, 28.205, 60.5, 0.067, 0.088
2, 0.943, 28.205, 51.4, 0.401, 0.433
1, -26.542, 26.542, 43.2, 0.054, 0.072
2, -26.542, 26.542, 38.6, 0.334, 0.355
1, -27.625, 27.625, 49.9, 0.062, 0.082
2, -27.625, 27.625, 44.4, 0.375, 0.405
1, -27.916, 27.916, 51.3, 0.067, 0.089
2, -27.916, 27.916, 45.6, 0.460, 0.499
1, -28.301, 28.301, 52.4, 0.070, 0.094
2, -28.301, 28.301, 46.4, 0.604, 0.653
1, 1.095, 29.226, 59.7, 0.081, 0.108
2, 0.968, 29.226, 52.8, 0.787, 0.831
1, 1.136, 28.789, 62.0, 0.074, 0.098
2, 0.998, 28.789, 54.4, 0.700, 0.743
1, -27.214, 27.214, 47.2, 0.060, 0.079
2, -27.214, 27.214, 42.3, 0.363, 0.393
1, 1.006, 28.807, 54.9, 0.072, 0.097
2, 0.880, 28.807, 48.0, 0.434, 0.470
1, -27.297, 27.297, 47.3, 0.061, 0.081
2, -27.297, 27.297, 42.2, 0.390, 0.411
1, 1.028, 28.412, 56.1, 0.070, 0.094
2, 0.905, 28.412, 49.4, 0.436, 0.473
1, -27.504, 27.504, 47.6, 0.062, 0.083
2, -27.504, 27.504, 42.3, 0.463, 0.495
1, -28.391, 28.391, 52.6, 0.069, 0.093
2, -28.391, 28.391, 46.2, 0.413, 0.444
1, -28.555, 28.555, 54.2, 0.072, 0.096
2, -28.555, 28.555, 47.9, 0.440, 0.473
1, 1.063, 29.145, 58.0, 0.078, 0.105
2, 0.940, 29.145, 51.3, 0.479, 0.518
1, 1.055, 28.864, 57.5, 0.074, 0.099
2, 0.926, 28.864, 50.5, 0.443, 0.478
1, -27.831, 27.831, 49.6, 0.065, 0.087
2, -27.831, 27.831, 44.0, 0.413, 0.436
1, 1.063, 28.803, 58.0, 0.076, 0.102
2, 0.935, 28.803, 51.0, 0.609, 0.620
1, -27.913, 27.913, 49.9, 0.065, 0.087
2, -27.913, 27.913, 44.2, 0.391, 0.422
1, 1.000, 28.412, 54.5, 0.070, 0.094
2, 0.883, 28.412, 48.2, 0.431, 0.466
1, -28.472, 28.472, 53.4, 0.071, 0.094
2, -28.472, 28.472, 47.1, 0.435, 0.466
1, -28.427, 28.427, 54.0, 0.071, 0.095
2, -28.427, 28.427, 47.9, 0.429, 0.463
1, -28.393, 28.393, 53.3, 0.070, 0.093
2, -28.393, 28.393, 46.9, 0.419, 0.452
1, -28.231, 28.231, 52.8, 0.069, 0.092
2, -28.231, 28.231, 46.8, 0.608, 0.660
1, -28.229, 28.229, 52.0, 0.068, 0.091
2, -28.229, 28.229, 46.1, 0.432, 0.465
1, -28.188, 28.188, 52.6, 0.068, 0.091
