1, 1.989, 59.461, 108.5, 0.141, 0.178
2, 3.841, 59.461, 101.0, 0.794, 1.214
1, 1.814, 58.814, 98.9, 0.116, 0.144
2, 3.278, 58.814, 79.8, 0.630, 0.953
1, 2.243, 58.646, 122.4, 0.137, 0.173
2, 4.160, 58.646, 104.5, 0.684, 0.954
1, 2.398, 59.933, 130.8, 0.192, 0.288
2, 4.175, 59.933, 96.9, 0.874, 1.281
1, 2.623, 59.487, 143.1, 0.158, 0.233
2, 4.336, 59.487, 93.4, 0.705, 1.024
1, 2.939, 59.430, 160.3, 0.183, 0.273
2, 4.865, 59.430, 105.0, 0.743, 1.001
1, 2.862, 60.528, 156.1, 0.255, 0.438
2, 5.878, 60.528, 164.5, 0.969, 1.373
1, 3.170, 60.080, 172.9, 0.212, 0.354
2, 6.378, 60.080, 175.0, 0.787, 1.108
1, 3.328, 60.033, 181.5, 0.240, 0.407
2, 5.853, 60.033, 137.7, 0.814, 1.067
1, 1.841, 58.815, 100.4, 0.187, 0.194
2, 3.915, 58.815, 113.1, 1.278, 1.669
1, 1.945, 58.355, 106.1, 0.155, 0.159
2, 3.905, 58.355, 106.9, 1.017, 1.322
1, 2.179, 58.178, 118.9, 0.175, 0.180
2, 4.447, 58.178, 123.7, 1.072, 1.340
1, 2.245, 59.313, 122.5, 0.246, 0.307
2, 4.299, 59.313, 112.0, 1.384, 1.763
1, 2.217, 58.829, 120.9, 0.205, 0.252
2, 4.027, 58.829, 98.7, 1.109, 1.406
1, 2.534, 58.746, 138.2, 0.228, 0.281
2, 4.598, 58.746, 112.6, 1.149, 1.402
1, 2.685, 59.914, 146.4, 0.316, 0.456
2, 4.734, 59.914, 111.8, 1.502, 1.878
1, 3.074, 59.447, 167.6, 0.265, 0.375
2, 5.185, 59.447, 115.2, 1.210, 1.507
1, 3.068, 59.486, 167.4, 0.291, 0.413
2, 5.134, 59.486, 112.7, 1.242, 1.487
1, 1.887, 58.524, 103.0, 0.241, 0.211
2, 4.314, 58.524, 132.4, 1.926, 2.311
