0.5,0.0,0.0,0.0,0.0,0.0, 59.461, 108.5, 59.461, 101.0, 3.841 
0.5,0.0,0.0,0.0,0.0,0.5, 58.814, 98.9, 58.814, 79.8, 3.278 
0.5,0.0,0.0,0.0,0.0,1.0, 58.646, 122.4, 58.646, 104.5, 4.160 
0.5,0.0,0.0,0.0,0.5,0.0, 59.933, 130.8, 59.933, 96.9, 4.175 
0.5,0.0,0.0,0.0,0.5,0.5, 59.487, 143.1, 59.487, 93.4, 4.336 
0.5,0.0,0.0,0.0,0.5,1.0, 59.430, 160.3, 59.430, 105.0, 4.865 
0.5,0.0,0.0,0.0,1.0,0.0, 60.528, 156.1, 60.528, 164.5, 5.878 
0.5,0.0,0.0,0.0,1.0,0.5, 60.080, 172.9, 60.080, 175.0, 6.378 
0.5,0.0,0.0,0.0,1.0,1.0, 60.033, 181.5, 60.033, 137.7, 5.853 
0.5,0.0,0.0,0.5,0.0,0.0, 58.815, 100.4, 58.815, 113.1, 3.915 
0.5,0.0,0.0,0.5,0.0,0.5, 58.355, 106.1, 58.355, 106.9, 3.905 
0.5,0.0,0.0,0.5,0.0,1.0, 58.178, 118.9, 58.178, 123.7, 4.447 
0.5,0.0,0.0,0.5,0.5,0.0, 59.313, 122.5, 59.313, 112.0, 4.299 
0.5,0.0,0.0,0.5,0.5,0.5, 58.829, 120.9, 58.829, 98.7, 4.027 
0.5,0.0,0.0,0.5,0.5,1.0, 58.746, 138.2, 58.746, 112.6, 4.598 
0.5,0.0,0.0,0.5,1.0,0.0, 59.914, 146.4, 59.914, 111.8, 4.734 
0.5,0.0,0.0,0.5,1.0,0.5, 59.447, 167.6, 59.447, 115.2, 5.185 
0.5,0.0,0.0,0.5,1.0,1.0, 59.486, 167.4, 59.486, 112.7, 5.134 
0.5,0.0,0.0,1.0,0.0,0.0, 58.524, 103.0, 58.524, 132.4, 4.314 
0.5,0.0,0.0,1.0,0.0,0.5, 58.109, 103.5, 58.109, 124.4, 4.179 
0.5,0.0,0.0,1.0,0.0,1.0, 58.210, 113.7, 58.210, 140.0, 4.651 
0.5,0.0,0.0,1.0,0.5,0.0, 58.886, 138.2, 58.886, 126.9, 4.861 
0.5,0.0,0.0,1.0,0.5,0.5, 58.522, 129.6, 58.522, 126.7, 4.699 
0.5,0.0,0.0,1.0,0.5,1.0, 58.731, 130.4, 58.731, 112.3, 4.450 
0.5,0.0,0.0,1.0,1.0,0.0, 59.105, 160.2, 59.105, 125.6, 5.241 
0.5,0.0,0.0,1.0,1.0,0.5, 59.104, 142.8, 59.104, 117.7, 4.776 
0.5,0.0,0.0,1.0,1.0,1.0, 59.203, 156.0, 59.203, 127.0, 5.188 
0.5,0.0,0.5,0.0,0.0,0.0, 44.450, 70.8, 44.450, 62.7, 2.447 
0.5,0.0,0.5,0.0,0.0,0.5, 44.539, 65.8, 44.539, 53.5, 1.206 
0.5,0.0,0.5,0.0,0.0,1.0, 44.921, 94.3, 44.921, 76.6, 3.132 
0.5,0.0,0.5,0.0,0.5,0.0, 44.634, 82.1, 44.634, 59.4, 2.593 
0.5,0.0,0.5,0.0,0.5,0.5, 44.870, 84.4, 44.870, 55.4, 2.564 
0.5,0.0,0.5,0.0,0.5,1.0, 45.315, 109.8, 45.315, 69.3, 3.284 
0.5,0.0,0.5,0.0,1.0,0.0, 44.732, 100.3, 44.732, 121.4, 4.064 
0.5,0.0,0.5,0.0,1.0,0.5, 45.124, 107.9, 45.124, 79.8, 3.441 
0.5,0.0,0.5,0.0,1.0,1.0, 45.598, 129.5, 45.598, 97.1, 4.154 
0.5,0.0,0.5,0.5,0.0,0.0, 44.086, 70.8, 44.086, 80.9, 2.781 
0.5,0.0,0.5,0.5,0.0,0.5, 44.300, 60.8, 44.300, 61.6, 2.245 
0.5,0.0,0.5,0.5,0.0,1.0, 44.653, 78.3, 44.653, 77.9, 2.863 
0.5,0.0,0.5,0.5,0.5,0.0, 44.312, 84.1, 44.312, 77.8, 2.968 
0.5,0.0,0.5,0.5,0.5,0.5, 44.506, 79.3, 44.506, 65.3, 2.650 
0.5,0.0,0.5,0.5,0.5,1.0, 44.937, 91.6, 44.937, 72.2, 3.002 
0.5,0.0,0.5,0.5,1.0,0.0, 44.571, 94.9, 44.571, 72.5, 3.069 
0.5,0.0,0.5,0.5,1.0,0.5, 44.800, 99.8, 44.800, 69.2, 3.099 
0.5,0.0,0.5,0.5,1.0,1.0, 45.320, 114.4, 45.320, 75.0, 3.471 
0.5,0.0,0.5,1.0,0.0,0.0, 43.912, 72.5, 43.912, 88.9, 2.960 
0.5,0.0,0.5,1.0,0.0,0.5, 44.187, 66.1, 44.187, 71.1, 2.515 
0.5,0.0,0.5,1.0,0.0,1.0, 44.690, 72.6, 44.690, 86.1, 2.909 
0.5,0.0,0.5,1.0,0.5,0.0, 44.086, 88.2, 44.086, 98.5, 3.423 
0.5,0.0,0.5,1.0,0.5,0.5, 44.375, 74.8, 44.375, 73.8, 2.724 
0.5,0.0,0.5,1.0,0.5,1.0, 44.961, 89.5, 44.961, 85.6, 3.209 
0.5,0.0,0.5,1.0,1.0,0.0, 44.154, 101.3, 44.154, 95.8, 3.614 
0.5,0.0,0.5,1.0,1.0,0.5, 44.647, 92.9, 44.647, 77.5, 3.125 
0.5,0.0,0.5,1.0,1.0,1.0, 45.187, 103.1, 45.187, 81.9, 3.392 
0.5,0.0,1.0,0.0,0.0,0.0, 35.533, 61.1, 35.533, 53.9, 1.120 
0.5,0.0,1.0,0.0,0.0,0.5, 35.910, 50.1, 35.910, 40.5, -35.910 
0.5,0.0,1.0,0.0,0.0,1.0, 36.419, 125.1, 36.419, 100.6, 4.139 
0.5,0.0,1.0,0.0,0.5,0.0, 35.634, 65.5, 35.634, 47.9, 1.201 
0.5,0.0,1.0,0.0,0.5,0.5, 36.061, 64.3, 36.061, 42.2, 1.178 
0.5,0.0,1.0,0.0,0.5,1.0, 36.636, 132.8, 36.636, 84.2, 3.978 
